,name,star,five,great,cpu,processor,good,fast,best,gaming,intel,work,price,amazing,performance,product,excellent,love,core,awesome,buy,one,run,four,value,budget,perfect,nice,chip,worth,get,five stars,great cpu,great processor,four stars,works great,great product,good cpu,best cpu,great value,intel core,gaming cpu,great performance,bang buck,great gaming,best processor,good processor,three stars,one star,great price,super fast,best bang buck,intel core processor,worth every penny,best gaming cpu,great cpu gaming,great bang buck,great gaming cpu,best processor ever,fast fast fast,best budget cpu
43,201408,0.10135135135135136,0.07432432432432433,0.033783783783783786,0.02027027027027027,0.02027027027027027,0.02027027027027027,0.02702702702702703,0.006756756756756757,0.006756756756756757,0.02702702702702703,0.0,0.0,0.006756756756756757,0.013513513513513514,0.006756756756756757,0.006756756756756757,0.013513513513513514,0.013513513513513514,0.0,0.006756756756756757,0.006756756756756757,0.0,0.02027027027027027,0.006756756756756757,0.0,0.0,0.0,0.0,0.013513513513513514,0.013513513513513514,0.11,0.01,0.0,0.03,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,201409,0.12903225806451613,0.12258064516129032,0.07096774193548387,0.025806451612903226,0.025806451612903226,0.012903225806451613,0.012903225806451613,0.01935483870967742,0.0064516129032258064,0.0064516129032258064,0.012903225806451613,0.0064516129032258064,0.012903225806451613,0.0064516129032258064,0.0064516129032258064,0.0,0.0,0.0,0.0064516129032258064,0.012903225806451613,0.0,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0,0.0064516129032258064,0.0064516129032258064,0.19387755102040816,0.030612244897959183,0.02040816326530612,0.01020408163265306,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0
45,201410,0.12413793103448276,0.1103448275862069,0.020689655172413793,0.020689655172413793,0.04827586206896552,0.006896551724137931,0.041379310344827586,0.013793103448275862,0.0,0.0,0.006896551724137931,0.0,0.006896551724137931,0.0,0.0,0.0,0.013793103448275862,0.0,0.020689655172413793,0.006896551724137931,0.006896551724137931,0.013793103448275862,0.013793103448275862,0.0,0.006896551724137931,0.0,0.006896551724137931,0.0,0.0,0.0,0.17391304347826086,0.0,0.010869565217391304,0.021739130434782608,0.010869565217391304,0.0,0.010869565217391304,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,201411,0.12781954887218044,0.11278195488721804,0.022556390977443608,0.015037593984962405,0.022556390977443608,0.015037593984962405,0.045112781954887216,0.015037593984962405,0.0,0.015037593984962405,0.015037593984962405,0.0,0.007518796992481203,0.015037593984962405,0.0,0.0,0.03007518796992481,0.0,0.015037593984962405,0.007518796992481203,0.0,0.022556390977443608,0.0,0.0,0.0,0.0,0.0,0.015037593984962405,0.0,0.007518796992481203,0.17857142857142858,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0
47,201412,0.10204081632653061,0.09387755102040816,0.053061224489795916,0.024489795918367346,0.036734693877551024,0.024489795918367346,0.04081632653061224,0.024489795918367346,0.02040816326530612,0.0,0.00816326530612245,0.00816326530612245,0.0,0.004081632653061225,0.00816326530612245,0.0163265306122449,0.0,0.00816326530612245,0.00816326530612245,0.004081632653061225,0.00816326530612245,0.004081632653061225,0.004081632653061225,0.012244897959183673,0.004081632653061225,0.004081632653061225,0.004081632653061225,0.012244897959183673,0.0,0.0,0.14375,0.01875,0.0125,0.00625,0.00625,0.0,0.0,0.00625,0.00625,0.0,0.0,0.00625,0.00625,0.00625,0.0,0.0,0.0,0.00625,0.0,0.00625,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,201501,0.16875,0.1625,0.03125,0.01875,0.03125,0.0125,0.0125,0.025,0.00625,0.01875,0.00625,0.0,0.0,0.0,0.01875,0.00625,0.00625,0.0125,0.00625,0.0125,0.0,0.0,0.0,0.0,0.0,0.0125,0.00625,0.00625,0.0,0.0,0.2765957446808511,0.010638297872340425,0.010638297872340425,0.0,0.010638297872340425,0.010638297872340425,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,201502,0.1691542288557214,0.16417910447761194,0.03482587064676617,0.04477611940298507,0.029850746268656716,0.029850746268656716,0.01990049751243781,0.014925373134328358,0.009950248756218905,0.004975124378109453,0.009950248756218905,0.0,0.0,0.0,0.0,0.009950248756218905,0.009950248756218905,0.004975124378109453,0.004975124378109453,0.004975124378109453,0.004975124378109453,0.004975124378109453,0.0,0.0,0.004975124378109453,0.0,0.014925373134328358,0.0,0.0,0.004975124378109453,0.2619047619047619,0.015873015873015872,0.015873015873015872,0.0,0.007936507936507936,0.0,0.0,0.0,0.0,0.007936507936507936,0.007936507936507936,0.0,0.007936507936507936,0.0,0.007936507936507936,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,201503,0.1452513966480447,0.12290502793296089,0.03910614525139665,0.027932960893854747,0.03910614525139665,0.0111731843575419,0.03910614525139665,0.0111731843575419,0.0111731843575419,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.0,0.0111731843575419,0.00558659217877095,0.01675977653631285,0.0111731843575419,0.0223463687150838,0.0111731843575419,0.0,0.0,0.0223463687150838,0.0,0.0,0.00558659217877095,0.00558659217877095,0.0,0.0,0.0111731843575419,0.21153846153846154,0.0,0.0,0.038461538461538464,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.0,0.0,0.0,0.0,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0
51,201504,0.16216216216216217,0.14594594594594595,0.03783783783783784,0.021621621621621623,0.010810810810810811,0.010810810810810811,0.005405405405405406,0.010810810810810811,0.005405405405405406,0.010810810810810811,0.0,0.005405405405405406,0.02702702702702703,0.02702702702702703,0.005405405405405406,0.005405405405405406,0.005405405405405406,0.005405405405405406,0.021621621621621623,0.005405405405405406,0.005405405405405406,0.0,0.016216216216216217,0.0,0.0,0.005405405405405406,0.005405405405405406,0.005405405405405406,0.010810810810810811,0.005405405405405406,0.23478260869565218,0.008695652173913044,0.008695652173913044,0.02608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017391304347826087,0.008695652173913044,0.008695652173913044,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.0196078431372549,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,201505,0.08648648648648649,0.06486486486486487,0.043243243243243246,0.043243243243243246,0.016216216216216217,0.0,0.032432432432432434,0.010810810810810811,0.021621621621621623,0.010810810810810811,0.005405405405405406,0.005405405405405406,0.005405405405405406,0.010810810810810811,0.005405405405405406,0.010810810810810811,0.005405405405405406,0.005405405405405406,0.005405405405405406,0.0,0.010810810810810811,0.010810810810810811,0.016216216216216217,0.005405405405405406,0.005405405405405406,0.010810810810810811,0.005405405405405406,0.005405405405405406,0.005405405405405406,0.005405405405405406,0.09375,0.0,0.0078125,0.0234375,0.0078125,0.0,0.0,0.0078125,0.0,0.0,0.0078125,0.0,0.0,0.0078125,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0
53,201506,0.11165048543689321,0.10194174757281553,0.05339805825242718,0.04854368932038835,0.03398058252427184,0.009708737864077669,0.019417475728155338,0.009708737864077669,0.014563106796116505,0.0,0.014563106796116505,0.009708737864077669,0.0048543689320388345,0.0048543689320388345,0.0048543689320388345,0.009708737864077669,0.0048543689320388345,0.0048543689320388345,0.0,0.0,0.0,0.0048543689320388345,0.009708737864077669,0.0,0.0048543689320388345,0.0048543689320388345,0.0,0.009708737864077669,0.0,0.0048543689320388345,0.15,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,201507,0.14210526315789473,0.1368421052631579,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.005263157894736842,0.021052631578947368,0.021052631578947368,0.010526315789473684,0.010526315789473684,0.005263157894736842,0.010526315789473684,0.010526315789473684,0.010526315789473684,0.010526315789473684,0.005263157894736842,0.015789473684210527,0.010526315789473684,0.005263157894736842,0.010526315789473684,0.0,0.0,0.005263157894736842,0.005263157894736842,0.0,0.010526315789473684,0.005263157894736842,0.0,0.0,0.0,0.21138211382113822,0.016260162601626018,0.008130081300813009,0.008130081300813009,0.0,0.008130081300813009,0.0,0.008130081300813009,0.0,0.016260162601626018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,201508,0.11377245508982035,0.10778443113772455,0.04790419161676647,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.017964071856287425,0.005988023952095809,0.011976047904191617,0.011976047904191617,0.0,0.023952095808383235,0.011976047904191617,0.011976047904191617,0.017964071856287425,0.0,0.011976047904191617,0.0,0.0,0.005988023952095809,0.011976047904191617,0.011976047904191617,0.0,0.0,0.0,0.011976047904191617,0.0,0.011976047904191617,0.005988023952095809,0.0,0.16666666666666666,0.009259259259259259,0.009259259259259259,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.009259259259259259,0.0,0.0,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,201509,0.19230769230769232,0.16025641025641027,0.057692307692307696,0.02564102564102564,0.019230769230769232,0.01282051282051282,0.01282051282051282,0.00641025641025641,0.00641025641025641,0.01282051282051282,0.03205128205128205,0.00641025641025641,0.01282051282051282,0.00641025641025641,0.00641025641025641,0.00641025641025641,0.0,0.0,0.0,0.00641025641025641,0.00641025641025641,0.0,0.00641025641025641,0.00641025641025641,0.00641025641025641,0.0,0.0,0.00641025641025641,0.0,0.00641025641025641,0.25510204081632654,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.030612244897959183,0.0,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.01020408163265306,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,201510,0.17989417989417988,0.15873015873015872,0.047619047619047616,0.010582010582010581,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.005291005291005291,0.0,0.005291005291005291,0.015873015873015872,0.005291005291005291,0.015873015873015872,0.015873015873015872,0.005291005291005291,0.005291005291005291,0.005291005291005291,0.0,0.0,0.010582010582010581,0.015873015873015872,0.0,0.005291005291005291,0.0,0.0,0.0,0.0,0.010582010582010581,0.010582010582010581,0.0,0.25210084033613445,0.008403361344537815,0.01680672268907563,0.008403361344537815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008403361344537815,0.0,0.0,0.0,0.008403361344537815,0.0,0.025210084033613446,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,201511,0.11255411255411256,0.1038961038961039,0.021645021645021644,0.047619047619047616,0.012987012987012988,0.012987012987012988,0.004329004329004329,0.025974025974025976,0.004329004329004329,0.017316017316017316,0.004329004329004329,0.0,0.012987012987012988,0.0,0.004329004329004329,0.004329004329004329,0.004329004329004329,0.008658008658008658,0.004329004329004329,0.0,0.004329004329004329,0.030303030303030304,0.008658008658008658,0.0,0.004329004329004329,0.004329004329004329,0.0,0.008658008658008658,0.0,0.021645021645021644,0.14814814814814814,0.0,0.006172839506172839,0.012345679012345678,0.006172839506172839,0.0,0.006172839506172839,0.0,0.0,0.0,0.006172839506172839,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,201512,0.07662835249042145,0.06513409961685823,0.0421455938697318,0.034482758620689655,0.03065134099616858,0.01532567049808429,0.007662835249042145,0.03065134099616858,0.011494252873563218,0.022988505747126436,0.007662835249042145,0.019157088122605363,0.0038314176245210726,0.0038314176245210726,0.007662835249042145,0.0,0.0038314176245210726,0.0038314176245210726,0.011494252873563218,0.0038314176245210726,0.007662835249042145,0.007662835249042145,0.007662835249042145,0.0038314176245210726,0.007662835249042145,0.011494252873563218,0.011494252873563218,0.007662835249042145,0.0038314176245210726,0.0,0.09340659340659341,0.0,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.0,0.005494505494505495,0.005494505494505495,0.005494505494505495,0.005494505494505495,0.005494505494505495,0.0,0.0,0.005494505494505495,0.0,0.0,0.005494505494505495,0.0,0.005494505494505495,0.0,0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.009009009009009009,0.0,0.0,0.009009009009009009
60,201601,0.11846689895470383,0.0975609756097561,0.03484320557491289,0.024390243902439025,0.0313588850174216,0.017421602787456445,0.017421602787456445,0.010452961672473868,0.020905923344947737,0.006968641114982578,0.006968641114982578,0.006968641114982578,0.010452961672473868,0.006968641114982578,0.006968641114982578,0.010452961672473868,0.006968641114982578,0.006968641114982578,0.006968641114982578,0.003484320557491289,0.013937282229965157,0.013937282229965157,0.013937282229965157,0.0,0.0,0.006968641114982578,0.006968641114982578,0.003484320557491289,0.0,0.003484320557491289,0.15300546448087432,0.0,0.00546448087431694,0.02185792349726776,0.0,0.00546448087431694,0.0,0.0,0.0,0.0,0.0,0.00546448087431694,0.01092896174863388,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02197802197802198,0.0,0.0,0.0,0.0
61,201602,0.14227642276422764,0.13008130081300814,0.052845528455284556,0.012195121951219513,0.044715447154471545,0.024390243902439025,0.012195121951219513,0.012195121951219513,0.012195121951219513,0.02032520325203252,0.012195121951219513,0.008130081300813009,0.0040650406504065045,0.0040650406504065045,0.0040650406504065045,0.0040650406504065045,0.0040650406504065045,0.0,0.008130081300813009,0.0040650406504065045,0.0040650406504065045,0.0,0.0040650406504065045,0.0,0.0040650406504065045,0.0,0.0,0.0040650406504065045,0.0040650406504065045,0.008130081300813009,0.21052631578947367,0.006578947368421052,0.03289473684210526,0.006578947368421052,0.0,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.006578947368421052,0.006578947368421052,0.013157894736842105,0.0,0.0,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.013888888888888888,0.0,0.0
62,201603,0.13120567375886524,0.12056737588652482,0.03900709219858156,0.04609929078014184,0.0070921985815602835,0.01773049645390071,0.010638297872340425,0.02127659574468085,0.014184397163120567,0.010638297872340425,0.010638297872340425,0.010638297872340425,0.0070921985815602835,0.0035460992907801418,0.014184397163120567,0.010638297872340425,0.010638297872340425,0.0035460992907801418,0.0070921985815602835,0.0,0.0070921985815602835,0.010638297872340425,0.010638297872340425,0.0,0.0,0.0070921985815602835,0.0,0.010638297872340425,0.0,0.0035460992907801418,0.192090395480226,0.022598870056497175,0.005649717514124294,0.01694915254237288,0.0,0.011299435028248588,0.005649717514124294,0.005649717514124294,0.0,0.0,0.005649717514124294,0.0,0.0,0.0,0.005649717514124294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,201604,0.1382488479262673,0.12903225806451613,0.055299539170506916,0.02304147465437788,0.013824884792626729,0.027649769585253458,0.013824884792626729,0.02304147465437788,0.013824884792626729,0.004608294930875576,0.004608294930875576,0.013824884792626729,0.0,0.004608294930875576,0.004608294930875576,0.0,0.0,0.009216589861751152,0.0,0.009216589861751152,0.013824884792626729,0.0,0.0,0.004608294930875576,0.004608294930875576,0.0,0.0,0.004608294930875576,0.0,0.009216589861751152,0.19858156028368795,0.014184397163120567,0.0070921985815602835,0.0,0.0,0.0070921985815602835,0.0,0.0070921985815602835,0.0,0.0,0.0,0.0,0.0070921985815602835,0.0,0.0,0.0,0.0,0.014184397163120567,0.0070921985815602835,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,201605,0.1278409090909091,0.10795454545454546,0.048295454545454544,0.019886363636363636,0.045454545454545456,0.017045454545454544,0.005681818181818182,0.017045454545454544,0.008522727272727272,0.008522727272727272,0.008522727272727272,0.008522727272727272,0.005681818181818182,0.005681818181818182,0.008522727272727272,0.017045454545454544,0.008522727272727272,0.002840909090909091,0.005681818181818182,0.008522727272727272,0.014204545454545454,0.011363636363636364,0.014204545454545454,0.0,0.0,0.014204545454545454,0.008522727272727272,0.0,0.008522727272727272,0.0,0.16666666666666666,0.013157894736842105,0.008771929824561403,0.021929824561403508,0.0043859649122807015,0.008771929824561403,0.0,0.0,0.0,0.0043859649122807015,0.0,0.0043859649122807015,0.0,0.0,0.0043859649122807015,0.0,0.0043859649122807015,0.0043859649122807015,0.0,0.0,0.0,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,201606,0.09782608695652174,0.09057971014492754,0.050724637681159424,0.04710144927536232,0.018115942028985508,0.018115942028985508,0.010869565217391304,0.018115942028985508,0.018115942028985508,0.014492753623188406,0.021739130434782608,0.018115942028985508,0.010869565217391304,0.021739130434782608,0.0,0.0,0.0036231884057971015,0.0,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.007246376811594203,0.0,0.0,0.014492753623188406,0.0036231884057971015,0.0,0.010869565217391304,0.0036231884057971015,0.010869565217391304,0.13297872340425532,0.015957446808510637,0.010638297872340425,0.0,0.015957446808510637,0.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.005319148936170213,0.005319148936170213,0.0,0.005319148936170213,0.005319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,201607,0.14332247557003258,0.1270358306188925,0.048859934853420196,0.03908794788273615,0.026058631921824105,0.02280130293159609,0.019543973941368076,0.006514657980456026,0.013029315960912053,0.013029315960912053,0.013029315960912053,0.0,0.006514657980456026,0.003257328990228013,0.003257328990228013,0.0,0.013029315960912053,0.0,0.003257328990228013,0.0,0.003257328990228013,0.009771986970684038,0.016286644951140065,0.0,0.009771986970684038,0.003257328990228013,0.0,0.006514657980456026,0.009771986970684038,0.003257328990228013,0.203125,0.010416666666666666,0.010416666666666666,0.026041666666666668,0.005208333333333333,0.005208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005208333333333333,0.0,0.0,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.01098901098901099,0.0
67,201608,0.13736263736263737,0.12912087912087913,0.03571428571428571,0.03021978021978022,0.03296703296703297,0.024725274725274724,0.02197802197802198,0.01098901098901099,0.0027472527472527475,0.008241758241758242,0.005494505494505495,0.0027472527472527475,0.01098901098901099,0.005494505494505495,0.0027472527472527475,0.005494505494505495,0.0027472527472527475,0.008241758241758242,0.005494505494505495,0.005494505494505495,0.0027472527472527475,0.008241758241758242,0.0027472527472527475,0.0027472527472527475,0.013736263736263736,0.0,0.0,0.005494505494505495,0.005494505494505495,0.0027472527472527475,0.19915254237288135,0.012711864406779662,0.00423728813559322,0.00423728813559322,0.0,0.00423728813559322,0.00423728813559322,0.00423728813559322,0.0,0.00423728813559322,0.00423728813559322,0.0,0.012711864406779662,0.0,0.00423728813559322,0.0,0.0,0.0,0.0,0.012711864406779662,0.00819672131147541,0.00819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
